date,sku_id,category,sales_quantity,unit_price,sales_revenue,stock_level
2025-06-21,SKU0035,Electronics,126,112.85,14219.1,484
2025-06-21,SKU0023,Food,118,95.97,11324.46,27
2025-06-21,SKU0028,Electronics,128,283.25,36256.0,338
2025-06-21,SKU0017,Food,88,218.95,19267.6,66
2025-06-22,SKU0005,Food,207,266.03,55068.21,482
2025-06-22,SKU0014,Sports,221,244.88,54118.48,108
2025-06-22,SKU0049,Electronics,41,282.98,11602.18,245
2025-06-22,SKU0031,Clothing,100,507.62,50762.0,213
2025-06-22,SKU0036,Sports,43,128.12,5509.16,175
2025-06-23,SKU0003,Electronics,14,97.73,1368.22,475
2025-06-23,SKU0004,Electronics,30,100.55,3016.5,48
2025-06-23,SKU0017,Food,61,182.68,11143.48,292
2025-06-23,SKU0047,Food,50,70.2,3510.0,338
2025-06-23,SKU0040,Sports,132,463.23,61146.36,99
2025-06-24,SKU0008,Clothing,62,201.86,12515.32,241
2025-06-24,SKU0049,Electronics,35,295.38,10338.3,454
2025-06-24,SKU0047,Food,66,79.59,5252.94,500
2025-06-24,SKU0012,Electronics,14,266.74,3734.36,348
2025-06-24,SKU0005,Food,34,368.36,12524.24,96
2025-06-24,SKU0004,Electronics,38,109.16,4148.08,29
2025-06-24,SKU0003,Electronics,36,150.11,5403.96,474
2025-06-25,SKU0023,Food,102,120.38,12278.76,359
2025-06-25,SKU0006,Clothing,38,335.67,12755.46,156
2025-06-25,SKU0030,Clothing,72,293.96,21165.12,390
2025-06-25,SKU0021,Home,24,504.08,12097.92,278
2025-06-25,SKU0039,Clothing,7,312.61,2188.27,0
2025-06-25,SKU0038,Food,18,317.08,5707.44,175
2025-06-25,SKU0024,Sports,86,39.54,3400.44,4
2025-06-26,SKU0031,Clothing,102,405.26,41336.52,140
2025-06-26,SKU0006,Clothing,17,506.22,8605.74,402
2025-06-26,SKU0005,Food,22,347.32,7641.04,238
2025-06-27,SKU0023,Food,232,89.24,20703.68,212
2025-06-27,SKU0044,Electronics,126,329.95,41573.7,78
2025-06-27,SKU0043,Sports,80,474.58,37966.4,462
2025-06-27,SKU0024,Sports,61,37.7,2299.7,412
2025-06-28,SKU0011,Sports,35,89.19,3121.65,250
2025-06-28,SKU0032,Electronics,71,79.99,5679.29,470
2025-06-28,SKU0006,Clothing,9,406.01,3654.09,388
2025-06-28,SKU0007,Clothing,86,44.6,3835.6,466
2025-06-29,SKU0042,Sports,53,626.16,33186.48,153
2025-06-29,SKU0014,Sports,57,207.47,11825.79,195
2025-06-29,SKU0015,Home,64,257.35,16470.4,393
2025-06-29,SKU0011,Sports,30,87.26,2617.8,114
2025-06-29,SKU0019,Home,90,90.3,8127.0,255
2025-06-30,SKU0034,Sports,339,382.76,129755.64,213
2025-06-30,SKU0018,Electronics,81,212.61,17221.41,242
2025-06-30,SKU0017,Food,83,169.78,14091.74,46
2025-06-30,SKU0035,Electronics,86,142.91,12290.26,33
2025-06-30,SKU0048,Food,94,360.34,33871.96,438
2025-06-30,SKU0018,Electronics,2,208.0,416.0,423
2025-07-01,SKU0023,Food,62,104.37,6470.94,36
2025-07-01,SKU0049,Electronics,35,287.11,10048.85,498
2025-07-02,SKU0004,Electronics,11,105.52,1160.72,460
2025-07-02,SKU0045,Food,478,399.51,190965.78,50
2025-07-02,SKU0030,Clothing,54,246.28,13299.12,251
2025-07-02,SKU0023,Food,160,103.06,16489.6,413
2025-07-02,SKU0007,Clothing,56,55.04,3082.24,92
2025-07-03,SKU0038,Food,10,300.03,3000.3,283
2025-07-03,SKU0016,Clothing,99,136.51,13514.49,308
2025-07-03,SKU0022,Food,78,504.48,39349.44,96
2025-07-04,SKU0006,Clothing,96,350.49,33647.04,479
2025-07-05,SKU0047,Food,4,74.07,296.28,376
2025-07-05,SKU0004,Electronics,352,104.6,36819.2,416
2025-07-05,SKU0017,Food,77,247.08,19025.16,274
2025-07-05,SKU0015,Home,64,201.31,12883.84,390
2025-07-05,SKU0034,Sports,205,319.12,65419.6,483
2025-07-06,SKU0036,Sports,-20,226.29,-4525.8,288
2025-07-06,SKU0005,Food,5,368.05,1840.25,248
2025-07-06,SKU0009,Electronics,24,449.4,10785.6,211
2025-07-07,SKU0010,Electronics,49,459.17,22499.33,197
2025-07-07,SKU0026,Food,54,78.32,4229.28,187
2025-07-07,SKU0016,Clothing,46,154.37,7101.02,114
2025-07-07,SKU0019,Home,39,93.99,3665.61,470
2025-07-07,SKU0028,Electronics,42,182.35,7658.7,273
2025-07-07,SKU0013,Food,36,348.45,12544.2,443
2025-07-07,SKU0012,Electronics,70,213.1,14917.0,277
2025-07-07,SKU0025,Electronics,771,85.26,65735.46,362
2025-07-08,SKU0030,Clothing,19,360.1,6841.9,70
2025-07-08,SKU0018,Electronics,52,234.72,12205.44,66
2025-07-08,SKU0007,Clothing,18,63.47,1142.46,77
2025-07-08,SKU0033,Home,37,130.45,4826.65,293
2025-07-08,SKU0024,Sports,98,23.73,2325.54,31
2025-07-09,SKU0013,Food,84,278.92,23429.28,183
2025-07-09,SKU0044,Electronics,126,503.88,63488.88,72
2025-07-09,SKU0036,Sports,87,215.26,18727.62,2
2025-07-09,SKU0048,Food,3,248.66,745.98,95
2025-07-09,SKU0016,Clothing,-16,132.55,-2120.8,35
2025-07-10,SKU0044,Electronics,249,521.98,129973.02,124
2025-07-10,SKU0015,Home,66,263.49,17390.34,422
2025-07-10,SKU0039,Clothing,19,241.92,4596.48,396
2025-07-10,SKU0045,Food,841,347.77,292474.57,195
2025-07-10,SKU0006,Clothing,39,527.2,20560.8,138
2025-07-10,SKU0031,Clothing,99,433.62,42928.38,362
2025-07-11,SKU0016,Clothing,34,136.27,4633.18,174
2025-07-11,SKU0039,Clothing,19,297.17,5646.23,125
2025-07-11,SKU0013,Food,7,405.59,2839.13,79
2025-07-11,SKU0012,Electronics,50,176.45,8822.5,43
2025-07-11,SKU0002,Sports,111,268.51,29804.61,250
2025-07-11,SKU0004,Electronics,141,90.9,12816.9,134
2025-07-11,SKU0025,Electronics,458,67.7,31006.6,455
2025-07-11,SKU0023,Food,148,119.08,17623.84,179
2025-07-11,SKU0015,Home,18,264.19,4755.42,164
2025-07-11,SKU0034,Sports,105,348.37,36578.85,198
2025-07-11,SKU0007,Clothing,33,48.25,1592.25,22
2025-07-11,SKU0033,Home,51,136.67,6970.17,79
2025-07-12,SKU0024,Sports,41,37.39,1532.99,255
2025-07-12,SKU0048,Food,58,339.54,19693.32,251
2025-07-12,SKU0006,Clothing,26,428.28,11135.28,69
2025-07-12,SKU0042,Sports,46,365.94,16833.24,202
2025-07-12,SKU0012,Electronics,17,289.3,4918.1,340
2025-07-13,SKU0019,Home,34,94.65,3218.1,334
2025-07-13,SKU0019,Home,4,66.53,266.12,245
2025-07-13,SKU0024,Sports,78,42.16,3288.48,47
2025-07-14,SKU0029,Clothing,77,294.11,22646.47,259
2025-07-14,SKU0001,Food,74,272.59,20171.66,261
2025-07-14,SKU0015,Home,22,149.12,3280.64,473
2025-07-14,SKU0041,Electronics,97,242.16,23489.52,316
2025-07-14,SKU0035,Electronics,79,108.06,8536.74,249
2025-07-14,SKU0050,Sports,70,314.13,21989.1,267
2025-07-14,SKU0010,Electronics,1,431.99,431.99,185
2025-07-14,SKU0030,Clothing,52,210.0,10920.0,371
2025-07-15,SKU0044,Electronics,53,563.29,29854.37,35
2025-07-15,SKU0049,Electronics,13,327.28,4254.64,422
2025-07-15,SKU0002,Sports,96,304.48,29230.08,417
2025-07-15,SKU0026,Food,25,94.85,2371.25,2
2025-07-15,SKU0042,Sports,29,580.25,16827.25,358
2025-07-16,SKU0034,Sports,80,351.67,28133.6,115
2025-07-16,SKU0040,Sports,135,442.67,59760.45,252
2025-07-16,SKU0046,Food,95,445.88,42358.6,372
2025-07-16,SKU0024,Sports,42,40.36,1695.12,444
2025-07-16,SKU0044,Electronics,54,445.91,24079.14,385
2025-07-16,SKU0019,Home,88,69.17,6086.96,282
2025-07-17,SKU0040,Sports,45,473.65,21314.25,312
2025-07-17,SKU0019,Home,110,79.96,8795.6,356
2025-07-18,SKU0030,Clothing,58,254.09,14737.22,71
2025-07-18,SKU0028,Electronics,103,162.67,16755.01,35
2025-07-18,SKU0032,Electronics,131,86.83,11374.73,324
2025-07-18,SKU0047,Food,60,68.76,4125.6,356
2025-07-18,SKU0023,Food,68,93.48,6356.64,221
2025-07-18,SKU0006,Clothing,56,414.76,23226.56,31
2025-07-18,SKU0049,Electronics,205,257.79,52846.95,417
2025-07-19,SKU0010,Electronics,15,492.56,7388.4,293
2025-07-19,SKU0005,Food,185,402.24,74414.4,319
2025-07-20,SKU0049,Electronics,6,257.66,1545.96,126
2025-07-20,SKU0047,Food,32,65.39,2092.48,264
2025-07-20,SKU0015,Home,17,265.7,4516.9,244
2025-07-20,SKU0022,Food,10,505.14,5051.4,280
2025-07-20,SKU0016,Clothing,59,105.49,6223.91,139
2025-07-20,SKU0031,Clothing,121,546.37,66110.77,11
2025-07-20,SKU0032,Electronics,44,118.87,5230.28,295
2025-07-20,SKU0010,Electronics,5,438.55,2192.75,5
2025-07-21,SKU0026,Food,82,103.07,8451.74,300
2025-07-21,SKU0013,Food,37,379.27,14032.99,489
2025-07-21,SKU0047,Food,41,94.19,3861.79,356
2025-07-21,SKU0048,Food,11,311.0,3421.0,59
2025-07-21,SKU0013,Food,85,360.2,30617.0,60
2025-07-21,SKU0002,Sports,26,354.31,9212.06,402
2025-07-22,SKU0049,Electronics,39,253.66,9892.74,435
2025-07-22,SKU0042,Sports,15,419.59,6293.85,16
2025-07-22,SKU0027,Food,34,216.93,7375.62,85
2025-07-22,SKU0033,Home,59,138.9,8195.1,476
2025-07-22,SKU0004,Electronics,112,82.51,9241.12,34
2025-07-23,SKU0037,Home,21,428.69,9002.49,224
2025-07-23,SKU0009,Electronics,18,437.37,7872.66,147
2025-07-23,SKU0015,Home,68,165.86,11278.48,65
2025-07-23,SKU0006,Clothing,107,502.23,53738.61,306
2025-07-23,SKU0034,Sports,44,242.77,10681.88,383
2025-07-23,SKU0008,Clothing,48,202.26,9708.48,356
2025-07-23,SKU0004,Electronics,36,102.96,3706.56,150
2025-07-24,SKU0049,Electronics,79,365.98,28912.42,71
2025-07-24,SKU0018,Electronics,13,147.37,1915.81,220
2025-07-25,SKU0022,Food,24,321.24,7709.76,469
2025-07-25,SKU0028,Electronics,2,229.36,458.72,256
2025-07-25,SKU0040,Sports,-20,397.58,-7951.6,383
2025-07-25,SKU0040,Sports,42,443.1,18610.2,364
2025-07-25,SKU0039,Clothing,48,323.5,15528.0,496
2025-07-26,SKU0038,Food,2,401.51,803.02,495
2025-07-26,SKU0033,Home,197,195.6,38533.2,235
2025-07-26,SKU0037,Home,4,447.62,1790.48,173
2025-07-26,SKU0012,Electronics,27,238.08,6428.16,57
2025-07-26,SKU0023,Food,55,120.14,6607.7,266
2025-07-27,SKU0042,Sports,94,566.01,53204.94,346
2025-07-27,SKU0047,Food,14,67.67,947.38,64
2025-07-27,SKU0019,Home,98,81.12,7949.76,343
2025-07-27,SKU0034,Sports,50,264.5,13225.0,298
2025-07-27,SKU0022,Food,46,299.83,13792.18,24
2025-07-27,SKU0036,Sports,25,155.97,3899.25,161
2025-07-28,SKU0050,Sports,46,304.59,14011.14,399
2025-07-28,SKU0035,Electronics,129,113.47,14637.63,164
2025-07-28,SKU0005,Food,48,437.22,20986.56,190
2025-07-28,SKU0037,Home,29,408.73,11853.17,489
2025-07-28,SKU0043,Sports,49,301.84,14790.16,71
2025-07-28,SKU0045,Food,516,398.83,205796.28,16
2025-07-29,SKU0031,Clothing,120,388.92,46670.4,157
2025-07-29,SKU0012,Electronics,3,244.9,734.7,20
2025-07-29,SKU0039,Clothing,15,413.25,6198.75,120
2025-07-29,SKU0005,Food,18,332.62,5987.16,145
2025-07-29,SKU0049,Electronics,11,299.66,3296.26,167
2025-07-29,SKU0017,Food,55,214.6,11803.0,258
2025-07-29,SKU0038,Food,12,298.14,3577.68,447
2025-07-30,SKU0019,Home,73,76.09,5554.57,484
2025-07-30,SKU0019,Home,99,72.89,7216.11,248
2025-07-30,SKU0008,Clothing,18,149.98,2699.64,121
2025-07-30,SKU0022,Food,65,465.9,30283.5,255
2025-07-30,SKU0001,Food,14,459.51,6433.14,444
2025-07-31,SKU0017,Food,43,187.59,8066.37,403
2025-07-31,SKU0021,Home,85,361.97,30767.45,0
2025-08-01,SKU0036,Sports,52,141.1,7337.2,256
2025-08-01,SKU0021,Home,59,546.36,32235.24,389
2025-08-01,SKU0016,Clothing,27,149.51,4036.77,70
2025-08-01,SKU0028,Electronics,88,274.12,24122.56,194
2025-08-02,SKU0023,Food,1,152.39,152.39,444
2025-08-02,SKU0022,Food,153,349.55,53481.15,345
2025-08-02,SKU0043,Sports,46,357.83,16460.18,226
2025-08-02,SKU0027,Food,117,151.72,17751.24,210
2025-08-02,SKU0026,Food,74,101.83,7535.42,377
2025-08-02,SKU0006,Clothing,71,330.55,23469.05,135
2025-08-02,SKU0045,Food,79,517.58,40888.82,403
2025-08-03,SKU0028,Electronics,19,190.89,3626.91,311
2025-08-03,SKU0050,Sports,110,265.26,29178.6,185
2025-08-03,SKU0008,Clothing,60,186.36,11181.6,62
2025-08-03,SKU0004,Electronics,112,93.36,10456.32,449
2025-08-03,SKU0025,Electronics,246,83.03,20425.38,481
2025-08-04,SKU0009,Electronics,34,437.5,14875.0,435
2025-08-04,SKU0026,Food,94,96.61,9081.34,453
2025-08-05,SKU0005,Food,127,425.79,54075.33,115
2025-08-05,SKU0044,Electronics,191,405.8,77507.8,14
2025-08-05,SKU0031,Clothing,153,362.6,55477.8,70
2025-08-05,SKU0009,Electronics,20,377.74,7554.8,350
2025-08-05,SKU0008,Clothing,6,212.36,1274.16,151
2025-08-05,SKU0042,Sports,15,559.84,8397.6,378
2025-08-06,SKU0007,Clothing,20,48.33,966.6,369
2025-08-06,SKU0028,Electronics,78,225.49,17588.22,346
2025-08-06,SKU0020,Home,25,247.34,6183.5,95
2025-08-07,SKU0032,Electronics,62,82.78,5132.36,264
2025-08-07,SKU0024,Sports,126,30.84,3885.84,51
2025-08-07,SKU0024,Sports,143,27.55,3939.65,331
2025-08-07,SKU0035,Electronics,34,132.7,4511.8,390
2025-08-08,SKU0006,Clothing,98,364.52,35722.96,450
2025-08-08,SKU0033,Home,33,191.32,6313.56,427
2025-08-08,SKU0022,Food,55,300.27,16514.85,99
2025-08-09,SKU0014,Sports,71,358.07,25422.97,440
2025-08-09,SKU0020,Home,50,306.39,15319.5,241
2025-08-09,SKU0002,Sports,20,216.98,4339.6,242
2025-08-09,SKU0001,Food,31,366.66,11366.46,71
2025-08-09,SKU0001,Food,20,432.84,8656.8,304
2025-08-09,SKU0011,Sports,6,87.51,525.06,55
2025-08-09,SKU0047,Food,56,92.69,5190.64,413
2025-08-10,SKU0043,Sports,316,377.76,119372.16,2
2025-08-10,SKU0035,Electronics,92,84.44,7768.48,294
2025-08-10,SKU0029,Clothing,41,314.81,12907.21,416
2025-08-10,SKU0007,Clothing,16,64.01,1024.16,140
2025-08-11,SKU0040,Sports,39,387.41,15108.99,170
2025-08-11,SKU0008,Clothing,16,174.36,2789.76,65
2025-08-11,SKU0031,Clothing,167,559.23,93391.41,453
2025-08-11,SKU0004,Electronics,79,60.22,4757.38,500
2025-08-11,SKU0040,Sports,134,484.41,64910.94,448
2025-08-12,SKU0044,Electronics,21,371.52,7801.92,472
2025-08-12,SKU0033,Home,29,134.26,3893.54,15
2025-08-12,SKU0009,Electronics,18,325.69,5862.42,266
2025-08-12,SKU0043,Sports,58,395.65,22947.7,16
2025-08-12,SKU0049,Electronics,171,418.41,71548.11,477
2025-08-12,SKU0041,Electronics,105,342.86,36000.3,135
2025-08-12,SKU0004,Electronics,92,66.57,6124.44,499
2025-08-12,SKU0036,Sports,48,220.55,10586.4,255
2025-08-13,SKU0007,Clothing,15,50.85,762.75,249
2025-08-13,SKU0035,Electronics,96,80.25,7704.0,129
2025-08-13,SKU0025,Electronics,774,83.29,64466.46,378
2025-08-13,SKU0046,Food,97,433.33,42033.01,360
2025-08-13,SKU0037,Home,64,410.56,26275.84,273
2025-08-13,SKU0007,Clothing,24,59.64,1431.36,407
2025-08-13,SKU0016,Clothing,69,124.55,8593.95,282
2025-08-14,SKU0023,Food,65,139.59,9073.35,77
2025-08-14,SKU0021,Home,39,395.34,15418.26,346
2025-08-14,SKU0024,Sports,126,23.18,2920.68,244
2025-08-14,SKU0022,Food,133,530.13,70507.29,244
2025-08-14,SKU0029,Clothing,107,395.32,42299.24,127
2025-08-14,SKU0022,Food,35,305.91,10706.85,78
2025-08-14,SKU0018,Electronics,110,165.86,18244.6,169
2025-08-15,SKU0008,Clothing,75,175.1,13132.5,180
2025-08-15,SKU0038,Food,17,248.38,4222.46,491
2025-08-15,SKU0016,Clothing,139,149.28,20749.92,393
2025-08-15,SKU0036,Sports,20,129.57,2591.4,462
2025-08-16,SKU0020,Home,15,214.08,3211.2,219
2025-08-16,SKU0038,Food,8,228.11,1824.88,69
2025-08-16,SKU0017,Food,9,243.55,2191.95,470
2025-08-16,SKU0044,Electronics,100,347.55,34755.0,424
2025-08-17,SKU0008,Clothing,54,156.69,8461.26,216
2025-08-17,SKU0035,Electronics,24,109.8,2635.2,328
2025-08-17,SKU0041,Electronics,18,338.82,6098.76,70
2025-08-17,SKU0036,Sports,72,147.5,10620.0,247
2025-08-17,SKU0043,Sports,20,446.5,8930.0,84
2025-08-18,SKU0010,Electronics,44,449.86,19793.84,498
2025-08-18,SKU0024,Sports,84,41.29,3468.36,405
2025-08-18,SKU0034,Sports,100,210.32,21032.0,399
2025-08-18,SKU0008,Clothing,50,204.08,10204.0,67
2025-08-19,SKU0036,Sports,41,184.78,7575.98,129
2025-08-19,SKU0001,Food,29,396.86,11508.94,37
2025-08-19,SKU0034,Sports,40,320.16,12806.4,142
2025-08-19,SKU0029,Clothing,153,362.09,55399.77,29
2025-08-19,SKU0033,Home,74,161.28,11934.72,351
2025-08-19,SKU0002,Sports,11,296.74,3264.14,56
2025-08-19,SKU0029,Clothing,144,242.87,34973.28,309
2025-08-20,SKU0007,Clothing,6,35.87,215.22,405
2025-08-20,SKU0024,Sports,130,23.2,3016.0,54
2025-08-20,SKU0015,Home,64,172.57,11044.48,142
2025-08-20,SKU0040,Sports,40,495.33,19813.2,61
2025-08-20,SKU0017,Food,2,276.31,552.62,241
2025-08-20,SKU0044,Electronics,126,313.77,39535.02,154
2025-08-20,SKU0030,Clothing,93,339.48,31571.64,308
2025-08-21,SKU0020,Home,28,196.47,5501.16,202
2025-08-21,SKU0005,Food,49,354.97,17393.53,236
2025-08-21,SKU0013,Food,71,337.98,23996.58,133
2025-08-21,SKU0013,Food,49,232.51,11392.99,368
2025-08-21,SKU0031,Clothing,138,328.89,45386.82,401
2025-08-22,SKU0015,Home,27,209.94,5668.38,231
2025-08-22,SKU0033,Home,64,128.47,8222.08,185
2025-08-22,SKU0010,Electronics,20,467.74,9354.8,12
2025-08-23,SKU0025,Electronics,248,67.25,16678.0,129
2025-08-23,SKU0024,Sports,37,40.79,1509.23,161
2025-08-23,SKU0004,Electronics,150,65.04,9756.0,129
2025-08-23,SKU0047,Food,166,76.29,12664.14,34
2025-08-23,SKU0036,Sports,53,229.85,12182.05,113
2025-08-23,SKU0045,Food,1481,531.24,786766.44,358
2025-08-23,SKU0015,Home,6,158.76,952.56,267
2025-08-24,SKU0038,Food,9,386.83,3481.47,81
2025-08-24,SKU0014,Sports,24,216.78,5202.72,319
2025-08-24,SKU0041,Electronics,28,330.96,9266.88,79
2025-08-24,SKU0018,Electronics,2,163.84,327.68,146
2025-08-25,SKU0003,Electronics,19,143.71,2730.49,8
2025-08-25,SKU0043,Sports,97,494.03,47920.91,51
2025-08-25,SKU0039,Clothing,26,414.71,10782.46,175
2025-08-25,SKU0014,Sports,39,309.04,12052.56,431
2025-08-25,SKU0013,Food,82,298.18,24450.76,85
2025-08-25,SKU0006,Clothing,16,376.75,6028.0,26
2025-08-25,SKU0009,Electronics,49,429.37,21039.13,201
2025-08-25,SKU0038,Food,11,258.04,2838.44,8
2025-08-26,SKU0007,Clothing,4,44.67,178.68,105
2025-08-26,SKU0041,Electronics,106,333.07,35305.42,1
2025-08-26,SKU0004,Electronics,311,100.17,31152.87,136
2025-08-26,SKU0005,Food,218,299.89,65376.02,373
2025-08-26,SKU0026,Food,19,100.93,1917.67,106
2025-08-26,SKU0043,Sports,13,354.61,4609.93,9
2025-08-26,SKU0004,Electronics,136,91.75,12478.0,215
2025-08-26,SKU0017,Food,63,296.97,18709.11,157
2025-08-27,SKU0016,Clothing,116,150.84,17497.44,34
2025-08-27,SKU0007,Clothing,35,39.25,1373.75,242
2025-08-27,SKU0011,Sports,29,97.87,2838.23,92
2025-08-27,SKU0016,Clothing,23,109.4,2516.2,494
2025-08-27,SKU0047,Food,23,74.56,1714.88,191
2025-08-28,SKU0020,Home,8,285.1,2280.8,428
2025-08-28,SKU0015,Home,147,194.96,28659.12,298
2025-08-28,SKU0042,Sports,79,515.55,40728.45,307
2025-08-28,SKU0046,Food,68,399.28,27151.04,500
2025-08-28,SKU0016,Clothing,107,129.76,13884.32,499
2025-08-28,SKU0044,Electronics,-2,388.47,-776.94,0
2025-08-29,SKU0012,Electronics,45,310.03,13951.35,10
2025-08-29,SKU0004,Electronics,97,110.32,10701.04,192
2025-08-29,SKU0004,Electronics,110,104.29,11471.9,117
2025-08-29,SKU0021,Home,-7,436.96,-3058.72,171
2025-08-29,SKU0043,Sports,33,414.05,13663.65,166
2025-08-30,SKU0041,Electronics,98,229.01,22442.98,172
2025-08-30,SKU0016,Clothing,10,119.06,1190.6,226
2025-08-30,SKU0050,Sports,36,215.98,7775.28,225
2025-08-30,SKU0010,Electronics,155,493.96,76563.8,30
2025-08-30,SKU0008,Clothing,123,137.71,16938.33,132
2025-08-30,SKU0006,Clothing,102,512.51,52276.02,64
2025-08-31,SKU0027,Food,90,201.1,18099.0,420
2025-08-31,SKU0031,Clothing,172,534.93,92007.96,396
2025-08-31,SKU0007,Clothing,17,37.62,639.54,181
2025-08-31,SKU0026,Food,48,82.82,3975.36,346
2025-08-31,SKU0031,Clothing,136,471.54,64129.44,350
2025-09-01,SKU0009,Electronics,77,244.96,18861.92,279
2025-09-01,SKU0009,Electronics,8,256.46,2051.68,355
2025-09-01,SKU0045,Food,546,486.46,265607.16,337
2025-09-01,SKU0027,Food,119,275.78,32817.82,90
2025-09-02,SKU0009,Electronics,40,445.88,17835.2,345
2025-09-02,SKU0006,Clothing,83,517.75,42973.25,43
2025-09-02,SKU0022,Food,29,288.02,8352.58,364
2025-09-02,SKU0010,Electronics,56,571.08,31980.48,296
2025-09-02,SKU0029,Clothing,7,354.75,2483.25,232
2025-09-02,SKU0015,Home,113,172.51,19493.63,88
2025-09-02,SKU0035,Electronics,26,142.81,3713.06,375
2025-09-03,SKU0016,Clothing,30,106.75,3202.5,256
2025-09-03,SKU0050,Sports,233,293.37,68355.21,366
2025-09-03,SKU0003,Electronics,50,170.98,8549.0,122
2025-09-04,SKU0004,Electronics,40,92.07,3682.8,222
2025-09-04,SKU0010,Electronics,12,416.98,5003.76,117
2025-09-04,SKU0030,Clothing,17,343.12,5833.04,284
2025-09-04,SKU0038,Food,22,360.65,7934.3,346
2025-09-04,SKU0031,Clothing,98,487.01,47726.98,207
2025-09-04,SKU0048,Food,43,331.7,14263.1,430
2025-09-04,SKU0002,Sports,207,259.25,53664.75,309
2025-09-05,SKU0047,Food,13,99.98,1299.74,458
2025-09-05,SKU0033,Home,10,158.32,1583.2,184
2025-09-05,SKU0047,Food,169,101.64,17177.16,78
2025-09-05,SKU0024,Sports,61,38.7,2360.7,88
2025-09-05,SKU0049,Electronics,12,442.66,5311.92,298
2025-09-05,SKU0012,Electronics,5,178.49,892.45,138
2025-09-06,SKU0026,Food,54,63.08,3406.32,440
2025-09-06,SKU0017,Food,9,279.4,2514.6,276
2025-09-06,SKU0034,Sports,39,367.4,14328.6,65
2025-09-06,SKU0048,Food,61,250.39,15273.79,176
2025-09-06,SKU0008,Clothing,40,229.28,9171.2,298
2025-09-06,SKU0012,Electronics,44,217.27,9559.88,223
2025-09-07,SKU0005,Food,187,348.4,65150.8,190
2025-09-07,SKU0018,Electronics,46,148.11,6813.06,370
2025-09-07,SKU0032,Electronics,87,96.94,8433.78,471
2025-09-07,SKU0023,Food,14,153.29,2146.06,400
2025-09-07,SKU0026,Food,21,82.55,1733.55,87
2025-09-07,SKU0036,Sports,50,180.39,9019.5,205
2025-09-08,SKU0003,Electronics,12,145.12,1741.44,465
2025-09-08,SKU0039,Clothing,152,275.91,41938.32,18
2025-09-08,SKU0002,Sports,47,297.24,13970.28,22
2025-09-08,SKU0028,Electronics,137,186.51,25551.87,110
2025-09-08,SKU0004,Electronics,81,85.78,6948.18,191
2025-09-09,SKU0029,Clothing,110,393.64,43300.4,425
2025-09-09,SKU0013,Food,54,383.35,20700.9,309
2025-09-09,SKU0012,Electronics,49,258.89,12685.61,173
2025-09-09,SKU0044,Electronics,-15,497.65,-7464.75,376
2025-09-09,SKU0014,Sports,23,279.76,6434.48,363
2025-09-09,SKU0031,Clothing,167,419.12,69993.04,207
2025-09-09,SKU0031,Clothing,134,336.65,45111.1,328
2025-09-09,SKU0031,Clothing,54,457.15,24686.1,111
2025-09-10,SKU0029,Clothing,115,288.35,33160.25,119
2025-09-10,SKU0036,Sports,203,133.85,27171.55,203
2025-09-10,SKU0034,Sports,82,350.27,28722.14,341
2025-09-10,SKU0012,Electronics,45,193.11,8689.95,78
2025-09-10,SKU0013,Food,76,390.46,29674.96,266
2025-09-10,SKU0026,Food,23,107.69,2476.87,302
2025-09-10,SKU0039,Clothing,87,263.94,22962.78,25
2025-09-10,SKU0016,Clothing,14,121.49,1700.86,350
2025-09-10,SKU0011,Sports,21,103.63,2176.23,117
2025-09-10,SKU0032,Electronics,110,99.62,10958.2,96
2025-09-10,SKU0043,Sports,63,395.08,24890.04,103
2025-09-10,SKU0032,Electronics,21,102.68,2156.28,178
2025-09-11,SKU0014,Sports,57,311.97,17782.29,179
2025-09-11,SKU0003,Electronics,79,157.36,12431.44,222
2025-09-11,SKU0027,Food,270,240.96,65059.2,57
2025-09-11,SKU0003,Electronics,29,118.84,3446.36,428
2025-09-11,SKU0036,Sports,29,189.63,5499.27,221
2025-09-11,SKU0040,Sports,187,489.67,91568.29,491
2025-09-11,SKU0004,Electronics,61,100.87,6153.07,248
2025-09-11,SKU0048,Food,159,389.01,61852.59,0
2025-09-11,SKU0009,Electronics,29,261.18,7574.22,379
2025-09-11,SKU0030,Clothing,44,222.89,9807.16,154
2025-09-11,SKU0032,Electronics,38,109.81,4172.78,461
2025-09-11,SKU0018,Electronics,9,213.9,1925.1,57
2025-09-12,SKU0011,Sports,11,85.74,943.14,357
2025-09-12,SKU0014,Sports,22,357.51,7865.22,112
2025-09-12,SKU0021,Home,75,351.19,26339.25,277
2025-09-13,SKU0005,Food,220,301.68,66369.6,156
2025-09-13,SKU0028,Electronics,102,290.89,29670.78,257
2025-09-13,SKU0004,Electronics,49,64.32,3151.68,26
2025-09-13,SKU0007,Clothing,9,39.79,358.11,372
2025-09-13,SKU0048,Food,178,226.96,40398.88,369
2025-09-14,SKU0032,Electronics,103,91.51,9425.53,212
2025-09-14,SKU0003,Electronics,10,101.68,1016.8,330
2025-09-14,SKU0023,Food,-8,143.52,-1148.16,265
2025-09-14,SKU0019,Home,15,74.83,1122.45,191
2025-09-14,SKU0033,Home,44,140.86,6197.84,107
2025-09-14,SKU0007,Clothing,17,50.45,857.65,94
2025-09-15,SKU0046,Food,34,491.0,16694.0,497
2025-09-15,SKU0037,Home,101,388.48,39236.48,405
